Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
round-neck-solid-color-womens-sweater,,,,,,,,apricot color,,L,,,ZYF109931,0.0,shopify,0,continue,manual,37.52,57.52,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/3f6c07213b6cc43a595e49e83c104305.jpg?v=1605065755,kg,,,
round-neck-solid-color-womens-sweater,,,,,,,,grey,,XL,,,ZYF109932,0.0,shopify,0,continue,manual,37.52,57.52,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/20503628507_773816266.jpg?v=1605065755,kg,,,
round-neck-solid-color-womens-sweater,,,,,,,,pink,,XL,,,ZYF109933,0.0,shopify,0,continue,manual,37.52,57.52,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/20422018110_773816266.jpg?v=1605065755,kg,,,
round-neck-solid-color-womens-sweater,,,,,,,,apricot color,,XL,,,ZYF109934,0.0,shopify,0,continue,manual,37.52,57.52,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/3f6c07213b6cc43a595e49e83c104305.jpg?v=1605065755,kg,,,
sweater-fashion-striped-knitted-women,Ladies fashion striped knitted sweater,"<p style=""text-align: left;margin:0;""><img src=""https://wxalbum-10001658.image.myqcloud.com//wxalbum/698097/20200911105140/462ede0e30bd7e111e7b9d1f3d1a883a.jpg""><br>
Product Details<br>
Pattern: stripes<br>
Thickness: thick<br>
Yarn thickness: ordinary wool<br>
Lining composition: polyester fiber<br>
Lining ingredient content: 81%-90%<br>
Sweater technology: computerized flat knitting machine<br>
Combination form: single piece<br>
Style: street<br>
Version type: loose<br>
Collar type: round neck<br>
Sleeve type: conventional sleeve<br>
Sleeve length: long sleeve<br>
Length: Medium length (50cm ＜length ≤65cm)</p>
",Macdilii,Sweater,Sweater,true,color,red,size,S,,,ZYF109959,0.0,shopify,0,continue,manual,38.52,58.52,true,false,"",https://cdn.shopify.com/s/files/1/0462/3273/1803/products/3dd45ea48df776b9984baf7703b49ff0.jpg?v=1605065770,1,,false,Sweater fashion striped knitted women,Product Details Pattern: stripes Thickness: thick Yarn thickness: ordinary wool Lining composition: polyester fiber Lining ingredient content: 81%-90% Sweater ,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/19373622833_773816266.jpg?v=1605065770,kg,,,active
sweater-fashion-striped-knitted-women,,,,,,,,blue,,S,,,ZYF109960,0.0,shopify,0,continue,manual,38.52,58.52,true,false,"",https://cdn.shopify.com/s/files/1/0462/3273/1803/products/19446865298_773816266.jpg?v=1605065770,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/19522913577_773816266.jpg?v=1605065770,kg,,,
sweater-fashion-striped-knitted-women,,,,,,,,grey,,S,,,ZYF109961,0.0,shopify,0,continue,manual,38.52,58.52,true,false,"",https://cdn.shopify.com/s/files/1/0462/3273/1803/products/19522913577_773816266.jpg?v=1605065770,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/19373520316_773816266.jpg?v=1605065770,kg,,,
sweater-fashion-striped-knitted-women,,,,,,,,pink,,S,,,ZYF109962,0.0,shopify,0,continue,manual,38.52,58.52,true,false,"",https://cdn.shopify.com/s/files/1/0462/3273/1803/products/19373520316_773816266.jpg?v=1605065770,4,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/3dd45ea48df776b9984baf7703b49ff0.jpg?v=1605065770,kg,,,
sweater-fashion-striped-knitted-women,,,,,,,,yellow,,S,,,ZYF109963,0.0,shopify,0,continue,manual,38.52,58.52,true,false,"",https://cdn.shopify.com/s/files/1/0462/3273/1803/products/19373622833_773816266.jpg?v=1605065770,5,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/19446865298_773816266.jpg?v=1605065770,kg,,,
sweater-fashion-striped-knitted-women,,,,,,,,red,,M,,,ZYF109964,0.0,shopify,0,continue,manual,38.52,58.52,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/19373622833_773816266.jpg?v=1605065770,kg,,,
sweater-fashion-striped-knitted-women,,,,,,,,blue,,M,,,ZYF109965,0.0,shopify,0,continue,manual,38.52,58.52,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/19522913577_773816266.jpg?v=1605065770,kg,,,
sweater-fashion-striped-knitted-women,,,,,,,,grey,,M,,,ZYF109966,0.0,shopify,0,continue,manual,38.52,58.52,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/19373520316_773816266.jpg?v=1605065770,kg,,,
sweater-fashion-striped-knitted-women,,,,,,,,pink,,M,,,ZYF109967,0.0,shopify,0,continue,manual,38.52,58.52,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/3dd45ea48df776b9984baf7703b49ff0.jpg?v=1605065770,kg,,,
sweater-fashion-striped-knitted-women,,,,,,,,yellow,,M,,,ZYF109968,0.0,shopify,0,continue,manual,38.52,58.52,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/19446865298_773816266.jpg?v=1605065770,kg,,,
sweater-fashion-striped-knitted-women,,,,,,,,red,,L,,,ZYF109969,0.0,shopify,0,continue,manual,38.52,58.52,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/19373622833_773816266.jpg?v=1605065770,kg,,,
sweater-fashion-striped-knitted-women,,,,,,,,blue,,L,,,ZYF109970,0.0,shopify,0,continue,manual,38.52,58.52,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/19522913577_773816266.jpg?v=1605065770,kg,,,
sweater-fashion-striped-knitted-women,,,,,,,,grey,,L,,,ZYF109971,0.0,shopify,0,continue,manual,38.52,58.52,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/19373520316_773816266.jpg?v=1605065770,kg,,,
sweater-fashion-striped-knitted-women,,,,,,,,pink,,L,,,ZYF109972,0.0,shopify,0,continue,manual,38.52,58.52,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/3dd45ea48df776b9984baf7703b49ff0.jpg?v=1605065770,kg,,,
sweater-fashion-striped-knitted-women,,,,,,,,yellow,,L,,,ZYF109973,0.0,shopify,0,continue,manual,38.52,58.52,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/19446865298_773816266.jpg?v=1605065770,kg,,,
sweater-fashion-striped-knitted-women,,,,,,,,red,,XL,,,ZYF109974,0.0,shopify,0,continue,manual,38.52,58.52,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/19373622833_773816266.jpg?v=1605065770,kg,,,
sweater-fashion-striped-knitted-women,,,,,,,,blue,,XL,,,ZYF109975,0.0,shopify,0,continue,manual,38.52,58.52,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/19522913577_773816266.jpg?v=1605065770,kg,,,
sweater-fashion-striped-knitted-women,,,,,,,,grey,,XL,,,ZYF109976,0.0,shopify,0,continue,manual,38.52,58.52,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/19373520316_773816266.jpg?v=1605065770,kg,,,
sweater-fashion-striped-knitted-women,,,,,,,,pink,,XL,,,ZYF109977,0.0,shopify,0,continue,manual,38.52,58.52,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/3dd45ea48df776b9984baf7703b49ff0.jpg?v=1605065770,kg,,,
sweater-fashion-striped-knitted-women,,,,,,,,yellow,,XL,,,ZYF109978,0.0,shopify,0,continue,manual,38.52,58.52,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/19446865298_773816266.jpg?v=1605065770,kg,,,
round-neck-pullover-sweater-casual-loose-women,Ladies pullover casual loose sweater,"<p style=""text-align: left;margin:0;""><img src=""https://wxalbum-10001658.image.myqcloud.com//wxalbum/698097/20200911103303/984711603e2833e5ab23ae2db66f43a0.jpg""><br>
Product Details<br>
Pattern: Color matching<br>
Thickness: thicker<br>
Yarn thickness: ordinary wool<br>
Lining composition: polyester fiber<br>
Lining ingredient content: 71%-80%<br>
Sweater Technology: Knitting<br>
Combination form: single piece<br>
Style: street<br>
Version type: loose<br>
Collar type: round neck<br>
Sleeve type: conventional sleeve<br>
Sleeve length: long sleeve<br>
Length: Medium length (50cm ＜length ≤65cm)<br>
Process: splicing</p>
",Macdilii,Sweater,Sweater,true,color,blue,size,S,,,ZYF109979,0.0,shopify,0,continue,manual,38.99,58.99,true,false,"",https://cdn.shopify.com/s/files/1/0462/3273/1803/products/2eb8a085d310fd8344405796887943ef.jpg?v=1605065777,1,,false,Round neck pullover sweater casual loose women,Product Details Pattern: Color matching Thickness: thicker Yarn thickness: ordinary wool Lining composition: polyester fiber Lining ingredient content: 71%-80%,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/4fc5438d7fc307c0e8466b2720f364c5.png?v=1605065777,kg,,,active
round-neck-pullover-sweater-casual-loose-women,,,,,,,,green,,S,,,ZYF109980,0.0,shopify,0,continue,manual,38.99,58.99,true,false,"",https://cdn.shopify.com/s/files/1/0462/3273/1803/products/4fc5438d7fc307c0e8466b2720f364c5.png?v=1605065777,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/a46403aa06f00a92dc4b23951391f077.png?v=1605065777,kg,,,
round-neck-pullover-sweater-casual-loose-women,,,,,,,,grey,,S,,,ZYF109981,0.0,shopify,0,continue,manual,38.99,58.99,true,false,"",https://cdn.shopify.com/s/files/1/0462/3273/1803/products/9c9b76ee6e2b3b2b21a4ff21a5c70f99.png?v=1605065777,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/2eb8a085d310fd8344405796887943ef.jpg?v=1605065777,kg,,,
round-neck-pullover-sweater-casual-loose-women,,,,,,,,wine red,,S,,,ZYF109982,0.0,shopify,0,continue,manual,38.99,58.99,true,false,"",https://cdn.shopify.com/s/files/1/0462/3273/1803/products/a46403aa06f00a92dc4b23951391f077.png?v=1605065777,4,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/9c9b76ee6e2b3b2b21a4ff21a5c70f99.png?v=1605065777,kg,,,
round-neck-pullover-sweater-casual-loose-women,,,,,,,,blue,,M,,,ZYF109983,0.0,shopify,0,continue,manual,38.99,58.99,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/4fc5438d7fc307c0e8466b2720f364c5.png?v=1605065777,kg,,,
round-neck-pullover-sweater-casual-loose-women,,,,,,,,green,,M,,,ZYF109984,0.0,shopify,0,continue,manual,38.99,58.99,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/a46403aa06f00a92dc4b23951391f077.png?v=1605065777,kg,,,
round-neck-pullover-sweater-casual-loose-women,,,,,,,,grey,,M,,,ZYF109985,0.0,shopify,0,continue,manual,38.99,58.99,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/2eb8a085d310fd8344405796887943ef.jpg?v=1605065777,kg,,,
round-neck-pullover-sweater-casual-loose-women,,,,,,,,wine red,,M,,,ZYF109986,0.0,shopify,0,continue,manual,38.99,58.99,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/9c9b76ee6e2b3b2b21a4ff21a5c70f99.png?v=1605065777,kg,,,
round-neck-pullover-sweater-casual-loose-women,,,,,,,,blue,,L,,,ZYF109987,0.0,shopify,0,continue,manual,38.99,58.99,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/4fc5438d7fc307c0e8466b2720f364c5.png?v=1605065777,kg,,,
round-neck-pullover-sweater-casual-loose-women,,,,,,,,green,,L,,,ZYF109988,0.0,shopify,0,continue,manual,38.99,58.99,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/a46403aa06f00a92dc4b23951391f077.png?v=1605065777,kg,,,
round-neck-pullover-sweater-casual-loose-women,,,,,,,,grey,,L,,,ZYF109989,0.0,shopify,0,continue,manual,38.99,58.99,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/2eb8a085d310fd8344405796887943ef.jpg?v=1605065777,kg,,,
round-neck-pullover-sweater-casual-loose-women,,,,,,,,wine red,,L,,,ZYF109990,0.0,shopify,0,continue,manual,38.99,58.99,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/9c9b76ee6e2b3b2b21a4ff21a5c70f99.png?v=1605065777,kg,,,
round-neck-pullover-sweater-casual-loose-women,,,,,,,,blue,,XL,,,ZYF109991,0.0,shopify,0,continue,manual,38.99,58.99,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/4fc5438d7fc307c0e8466b2720f364c5.png?v=1605065777,kg,,,
round-neck-pullover-sweater-casual-loose-women,,,,,,,,green,,XL,,,ZYF109992,0.0,shopify,0,continue,manual,38.99,58.99,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/a46403aa06f00a92dc4b23951391f077.png?v=1605065777,kg,,,
round-neck-pullover-sweater-casual-loose-women,,,,,,,,grey,,XL,,,ZYF109993,0.0,shopify,0,continue,manual,38.99,58.99,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/2eb8a085d310fd8344405796887943ef.jpg?v=1605065777,kg,,,
round-neck-pullover-sweater-casual-loose-women,,,,,,,,wine red,,XL,,,ZYF109994,0.0,shopify,0,continue,manual,38.99,58.99,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/9c9b76ee6e2b3b2b21a4ff21a5c70f99.png?v=1605065777,kg,,,
leopard-print-turtleneck-new-sweater-women,Ladies Leopard Print Turtleneck New Sweater,"<p style=""text-align: left;margin:0;""><img src=""https://wxalbum-10001658.image.myqcloud.com//wxalbum/698097/20200911095756/c77f441f894c091fbe2f63eaf6019b6a.jpg""><br>
Product Details<br>
Pattern: Leopard<br>
Thickness: thicker<br>
Yarn thickness: ordinary wool<br>
Lining composition: acrylic<br>
Lining ingredient content: 100%<br>
Sweater technology: computerized flat knitting machine<br>
Combination form: single piece<br>
Style: street<br>
Version type: loose<br>
Collar type: high collar<br>
Sleeve type: conventional sleeve<br>
Sleeve length: long sleeve<br>
Length: Medium length (50cm ＜length ≤65cm)</p>
",Macdilii,Sweater,Sweater,true,color,grey,size,S,,,ZYF109995,0.0,shopify,0,continue,manual,38.56,58.56,true,false,"",https://cdn.shopify.com/s/files/1/0462/3273/1803/products/827e13de0742610d5cdf1d11fe3a13e4.jpg?v=1605065782,1,,false,Leopard print turtleneck new sweater women,Product Details Pattern: Leopard Thickness: thicker Yarn thickness: ordinary wool Lining composition: acrylic Lining ingredient content: 100% Sweater technolog,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/18837948300_773816266.jpg?v=1605065782,kg,,,active
leopard-print-turtleneck-new-sweater-women,,,,,,,,Knakis,,S,,,ZYF109996,0.0,shopify,0,continue,manual,38.56,58.56,true,false,"",https://cdn.shopify.com/s/files/1/0462/3273/1803/products/18906610642_773816266.jpg?v=1605065782,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/827e13de0742610d5cdf1d11fe3a13e4.jpg?v=1605065782,kg,,,
leopard-print-turtleneck-new-sweater-women,,,,,,,,grey,,M,,,ZYF109997,0.0,shopify,0,continue,manual,38.56,58.56,true,false,"",https://cdn.shopify.com/s/files/1/0462/3273/1803/products/18837948300_773816266.jpg?v=1605065782,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/18837948300_773816266.jpg?v=1605065782,kg,,,
leopard-print-turtleneck-new-sweater-women,,,,,,,,Knakis,,M,,,ZYF109998,0.0,shopify,0,continue,manual,38.56,58.56,true,false,"",https://cdn.shopify.com/s/files/1/0462/3273/1803/products/18981275857_773816266.jpg?v=1605065782,4,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/827e13de0742610d5cdf1d11fe3a13e4.jpg?v=1605065782,kg,,,
leopard-print-turtleneck-new-sweater-women,,,,,,,,grey,,L,,,ZYF109999,0.0,shopify,0,continue,manual,38.56,58.56,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/18837948300_773816266.jpg?v=1605065782,kg,,,
leopard-print-turtleneck-new-sweater-women,,,,,,,,Knakis,,L,,,ZYF110000,0.0,shopify,0,continue,manual,38.56,58.56,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/827e13de0742610d5cdf1d11fe3a13e4.jpg?v=1605065782,kg,,,
leopard-print-turtleneck-new-sweater-women,,,,,,,,grey,,XL,,,ZYF110001,0.0,shopify,0,continue,manual,38.56,58.56,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/18837948300_773816266.jpg?v=1605065782,kg,,,
leopard-print-turtleneck-new-sweater-women,,,,,,,,Knakis,,XL,,,ZYF110002,0.0,shopify,0,continue,manual,38.56,58.56,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/827e13de0742610d5cdf1d11fe3a13e4.jpg?v=1605065782,kg,,,
high-neck-loose-fashion-sweater-women,Ladies high neck loose fashion sweater,"<p style=""text-align: left;margin:0;""><img src=""https://wxalbum-10001658.image.myqcloud.com//wxalbum/698097/20200910182657/de94fb73cd67858343da23a257b2432e.jpg""><br>
Product Details<br>
pattern: plain<br>
Thickness: thick<br>
Yarn thickness: ordinary wool<br>
Lining composition: acrylic<br>
Lining ingredient content: 100%<br>
Sweater Technology: Knitting<br>
Combination form: single piece<br>
Style: street<br>
Version type: loose<br>
Collar type: high collar<br>
Sleeve type: Raglan sleeves<br>
Sleeve length: long sleeve<br>
Length: Medium length (50cm ＜length ≤65cm)</p>
",Macdilii,Sweater,Sweater,true,color,black,size,S,,,ZYF110003,0.0,shopify,0,continue,manual,39.99,59.99,true,false,"",https://cdn.shopify.com/s/files/1/0462/3273/1803/products/1f03d38a943c7a9850450fc7c2b3f881.jpg?v=1605065787,1,,false,High neck loose fashion sweater women,Product Details pattern: plain Thickness: thick Yarn thickness: ordinary wool Lining composition: acrylic Lining ingredient content: 100% Sweater Technology: K,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/e33f1ec4f0efad93cb5a5762b041cde7.jpg?v=1605065787,kg,,,active
high-neck-loose-fashion-sweater-women,,,,,,,,red,,S,,,ZYF110004,0.0,shopify,0,continue,manual,39.99,59.99,true,false,"",https://cdn.shopify.com/s/files/1/0462/3273/1803/products/a9b9c3cf8cb40cdebad22a59fd669280.jpg?v=1605065787,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/a9b9c3cf8cb40cdebad22a59fd669280.jpg?v=1605065787,kg,,,
high-neck-loose-fashion-sweater-women,,,,,,,,green,,S,,,ZYF110005,0.0,shopify,0,continue,manual,39.99,59.99,true,false,"",https://cdn.shopify.com/s/files/1/0462/3273/1803/products/b27cbb8d48b5f532c999dfc52ec34a0f.jpg?v=1605065787,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/b27cbb8d48b5f532c999dfc52ec34a0f.jpg?v=1605065787,kg,,,
high-neck-loose-fashion-sweater-women,,,,,,,,Coffee color,,S,,,ZYF110006,0.0,shopify,0,continue,manual,39.99,59.99,true,false,"",https://cdn.shopify.com/s/files/1/0462/3273/1803/products/8a7ce1ea379f82f884bc74d460d81524.jpg?v=1605065787,4,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/1f03d38a943c7a9850450fc7c2b3f881.jpg?v=1605065787,kg,,,
high-neck-loose-fashion-sweater-women,,,,,,,,Knakis,,S,,,ZYF110007,0.0,shopify,0,continue,manual,39.99,59.99,true,false,"",https://cdn.shopify.com/s/files/1/0462/3273/1803/products/e33f1ec4f0efad93cb5a5762b041cde7.jpg?v=1605065787,5,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/8a7ce1ea379f82f884bc74d460d81524.jpg?v=1605065787,kg,,,
high-neck-loose-fashion-sweater-women,,,,,,,,black,,M,,,ZYF110008,0.0,shopify,0,continue,manual,39.99,59.99,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/e33f1ec4f0efad93cb5a5762b041cde7.jpg?v=1605065787,kg,,,
high-neck-loose-fashion-sweater-women,,,,,,,,red,,M,,,ZYF110009,0.0,shopify,0,continue,manual,39.99,59.99,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/a9b9c3cf8cb40cdebad22a59fd669280.jpg?v=1605065787,kg,,,
high-neck-loose-fashion-sweater-women,,,,,,,,green,,M,,,ZYF110010,0.0,shopify,0,continue,manual,39.99,59.99,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/b27cbb8d48b5f532c999dfc52ec34a0f.jpg?v=1605065787,kg,,,
high-neck-loose-fashion-sweater-women,,,,,,,,Coffee color,,M,,,ZYF110011,0.0,shopify,0,continue,manual,39.99,59.99,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/1f03d38a943c7a9850450fc7c2b3f881.jpg?v=1605065787,kg,,,
high-neck-loose-fashion-sweater-women,,,,,,,,Knakis,,M,,,ZYF110012,0.0,shopify,0,continue,manual,39.99,59.99,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/8a7ce1ea379f82f884bc74d460d81524.jpg?v=1605065787,kg,,,
high-neck-loose-fashion-sweater-women,,,,,,,,black,,L,,,ZYF110013,0.0,shopify,0,continue,manual,39.99,59.99,true,false,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/e33f1ec4f0efad93cb5a5762b041cde7.jpg?v=1605065787,kg,,,
